event_id,idx,japones,es_final,estado
92050900,2,Dなんでだ？　そんなに　\nメイド%2F喫茶に%1F行きたかったのかな。,¿Por qué? ¿Tantas ganas tenía de\nir a la cafetería de doncellas?,oficial
92050900,3,$はあー　これだから…\n……？？,"No, en realidad es porque...\n¡¿Eh?!",oficial
92050900,4,0あれ？　　　\nみなさん　どうしたんですか？,"¿Chicos, qué os pasa?",oficial
92050900,5,",うう…なんか…\nおなか…イタいッス…。",Ayyy... Oooh...\nMe duele mucho la tripa...,oficial
92050900,6,(も　もうガマンできないでやんす〜！,"Ay, ay, ¡no puedo más!",oficial
92050900,7,рｦっ？　み　みんな\n%1F急に　どうしちゃったの！？\f%2F大変だわ！　%2F円堂くん！　\n１%1F度　%3F保健室で%1F診てもらいましょう！,"¡Pero bueno! ¿Qué os ha pasado a\ntodos de repente?\f¡Mark, esto no pinta bien!\n¡Deberíamos llevarlos a todos\na la enfermería!",oficial
92050900,8,保健室へいこう！,¡Ve a la enfermería!,oficial
92051100,0,(%5F秋葉名戸中に%1F行きたいのかい？,¿Queréis ir al Instituto Otaku?,oficial
92051100,1,dみんなの%2F体調が%2F心配だ…。\nこんな%1F時こそ　キャプテンの\nオレがしっかりしなくちゃな。,"La condición física del equipo\nes preocupante. En momentos así,\nel capitán debe probar lo que vale.",oficial
92051100,2,D%5F秋葉名戸中に%1F行きたくなったら\n%1F声をかけてください。,"Si quieres ir al Instituto Otaku,\nhabla conmigo.",oficial
92051500,0,Tなんだよ　こんなところまでさ。\nキミたちと%1F違って\nボクは　いそがしいんだ。,"¿Qué hacéis aquí?\nA diferencia de vosotros, ¡yo\nestoy ocupadísimo!",oficial
92051500,1,(%2F円堂はメガネくんに%2F説明した。,Mark explica la situación a Willy.,oficial
92051500,2,ｼパソコンから\nデータを%1F見つけてほしいだって？\fあいにくだけど　%1F今から\n%1F新しいゲームソフトを\n%1F買いに%1F行くところでさ\fキミたちに　%1F付き%1F合ってるヒマ\nないんだよね。,"¿Queréis que encuentre unos datos\nen un ordenador?\fLo siento, pero me voy a comprar\nun nuevo videojuego...\f¡No tengo tiempo para acompañaros!",oficial
92051500,3,Hでも　このままだと　\n%2F雷門が　%1F負けたことになっちゃうんだ！,Pero si no nos ayudas...\n¡el Raimon perderá!,oficial
92051500,4,$フン　ボクには%2F関係ないね。,"Bueno, ¿y a mí qué?\nEso es problema vuestro,\nastros del balompié.",oficial
92051500,5,\そんな…！\fたのむよ！\n%2F学園１　パソコンにくわしい\nおまえにしか　できないんだ！,"¡Por favor, Willy!\fA nadie se le dan mejor que a ti\nlos ordenadores en este instituto.\n¡Solo tú puedes hacerlo!",oficial
92051500,6,ﾐ%2F学園１…　%2F学園１ね。\n…まあ　そのとおりだけど。\fフフンッ\nいいよ　キブンがいいから\nこのボクが%2F手伝ってあげる。\f%2F学園１の%2F天才のウデまえ\n%1F見せてあげるよ。\nさっ　%1F早く%1F行こうか。,"El mejor del instituto... Sí,\neso es cierto.\fJe, je...\nMira, por algún motivo estoy de\nbuen humor, así que os ayudaré.\fVais a ver a un genio de la\ninformática en acción.\nVamos allá.",oficial
92051500,7,メイド喫茶へいこう！,¡Ve a la cafetería de doncellas!,oficial
92051601,0,@くっ…　ばかな…！\n%2F正義が%1F悪に%1F負けるなんて…。,¿Eh? ¡¿Qué?!\nEl mal ha triunfado sobre el bien...,oficial
92051601,1,4くっ　くそー！\nお　おぼえてろーでありますぞ！,¡Rayos! ¡Os vais a acordar de esta!,oficial
92060300,0,h%2F円堂くん！\f%2F土門くんは%3F職員室に%1F行ったらしいの！\nあたしたちも　%1F追いかけましょう！,¡Mark! Creo que Bobby ha ido\nhacia la sala de profesores.\n¡Vamos a alcanzarle!,oficial
92060300,1,�%3F職員室…？\n%2F土門のヤツ　どうして\nそんなところに%1F行ったんだ？\fとにかく　オレたちも\n%3F職員室に%1F行ってみるか！,"¿A la sala de profesores? ¿Y para\nqué va a querer ir allí?\fBueno, ¡vamos para allá!",oficial
92060300,2,(土門が向かった　職員室に行こう！,¡Sigue a Bobby\na la sala de profesores!,oficial
92060400,0,T%2F円堂くん！　%2F土門くんは\nこの%1F机から%1F何かを%1F持って%1F行ったって…！,¡Mark! ¡Parece que Bobby ha cogido\nalgo de esta mesa!,oficial
92060400,1,",ここは　%4F冬海先生の%1F机じゃないか！",¿No es esa la mesa de Wintersea?,oficial
92060400,2,hうん…　どういうことなんだろう？\n%2F土門くんは%2F部室に%1F行くって%1F言ってた\nらしいんだけど…。,Sí. No entiendo nada.\nBobby nos ha dicho que\ntambién se venía a la caseta.,oficial
92060400,3,ｼどういうことだ…？\n%2F先生の%1F机からものを%1F持ち%1F出すなんて\n%2F普通じゃないな…。\fとにかく%1F早く%2F土門に%1F追いついたほうが\nよさそうだ…。\n%1F急いで　%2F部室にもどろう！,Qué extraño. No es propio de él\ncolarse y robar algo de la mesa\nde un profesor.\fLo mejor será que le preguntemos\ndirectamente. ¡Vamos a reunirnos\ncon él en la caseta del club!,oficial
92060400,4,(土門の話を聞くため　部室に行こう！,¡Habla con Bobby en la caseta\ndel club!,oficial
92061450,0,`え？　土門くんの　いばしょ？\fそういえば　このあいだ\n土門くんにも鉄塔の話をしたんだ…。,"¿Eh? ¿Que dónde está Bobby?\fAhora que lo pienso, le hablé\nhace poco de la torre...",oficial
92061450,1,ｸ円堂くんが教えてくれたあの場所。\nあそこに行きたくなるのって\nこんな気持ちのときなのかも…。\fわたしもいくよ　円堂くん！\n土門くんと　話をしたいんだ！\n鉄塔に行ってみましょう！,"Del lugar que me enseñaste.\nEs un buen refugio cuando uno no\nse siente del todo bien.\f¡Yo también voy, Mark! ¡Tengo que\nhablar con Bobby! ¡Vamos a la\ntorre!",oficial
92061450,2,",木野が　いっしょに行くことになった！",¡Silvia se te ha unido!,oficial
92061450,3,鉄塔に行こう！,¡Ve a la torre!,oficial
92061600,0,\よーし！\nそれでは%2F今日から%2F試合の%1F日までの\n%2F仕上げの%2F練習を%2F開始するぞ！,¡Muy bien! ¡Empecemos el\nentrenamiento para el gran partido!,oficial
92061600,1,%2F準備はいいか　ボウズ！,"¿Estás listo, chaval?",oficial
92061600,2,\それじゃ%1F行くぞ！\n%2F時間のかぎり　%2F練習する！\nそれが%2F雷門サッカー%1F部だ！,¡Pues empecemos! ¡Entrenaréis\nhasta que se agote el tiempo!\n¡Al viejo estilo Raimon!,oficial
92061600,3,(はい！\nよろしくお%1F願いします！,"¡Sí, entrenador!",oficial
92061600,4,`%2F響木さんの%2F特訓は\nそれから%2F試合の%1F日まで\n%2F毎日　%2F限界まで%1F続けられた…。,Hillman nos entrenó hasta el límite\ntodos los días hasta el día\ndel partido...,oficial
92061600,5,Xでも　そのおかげでオレたちの%2F実力は\n%1F見る%1F見るうちに%1F上がっていったんだ。,Pero valió la pena porque gracias\na su entrenamiento mejoramos de\nforma rápida y constante.,oficial
92061600,6,撃ｻう…　%2F相手があの%4F帝国学園だろうと\nゼッタイに%1F負けない！\nそう%1F信じられるほどに…！\fそして　%2F決戦の%1F日がやってきた…！,"Por eso, ¡estaba claro que no\npodíamos perder contra la Royal!\nO eso pensaba yo...\fDe cualquier forma, ¡el día del\npartido se nos echó encima!",oficial
92061600,7,`それじゃあ　さっさと%2F準備をして%1F来い！\n%2F帝国との%2F試合まで　もう%2F時間がねえぞ！,¡Pues date prisa y prepárate!\n¡Ya no queda mucho tiempo para\nel partido contra la Royal!,oficial
92061900,0,",%2F今日はついに%2F決戦の%1F日だ…！",¡Al fin ha llegado el día del\npartido!,oficial
92061900,1,lワシに%1F教えられることは\nもはや　%1F全て%1F教えた！\f%2F全力でぶつかり　%2F帝国をたおして%1F来い！,"Bueno, ¡os he enseñado todo\nlo que sé! ¡Id y atacad a la\nRoyal con todas vuestras fuerzas!",oficial
92061900,2,tはい！　%2F監督！\fよーし！　それじゃ%1F駅から\n%4F帝国学園への%2F電車にのるぞ！\n%1F待ってろよ　%4F帝国学園！,"¡Sí, entrenador!\f¡Vale! ¡Vamos a la estación a\ncoger un tren que nos lleve a\nla Royal! ¡Que se preparen!",oficial
92061900,3,$さあ　試合だ！　駅に行こう！,¡Es hora del partido! ¡Ve a la estación!,oficial
92062000,0,帝国学園へ行きますか？,¿Quieres ir a la Royal Academy?,oficial
92062000,1,帝国学園に行きます。,Rumbo a la Royal Academy.,oficial
92070500,0,",…しっ　しまったでござる！\n御免っ！",¡Ma-maldición!\n¡Lo lamento mucho!,oficial
92070500,1,おいっ　まてっ！,"¡Oye, espera!",oficial
92070500,2,|先輩！　\nあれ　つぎの対戦相手の\n戦国伊賀島中の生徒ですよ！\fテイサツに来たんでしょうか。\nうーん　あなどれませんね！,¡Mark! ¡Es uno de los alumnos\ndel Instituto Shuriken!\f¡Seguro que ha venido a espiar!\n¡No tienen vergüenza!,oficial
92070500,3,Tこうしちゃいられないな！\nオレたちも　はやく　\nＯＢをせっとくしにいこうぜ！,¡No tiene sentido seguir así!\n¡Vamos a convencer a los veteranos\ndel Inazuma cuanto antes!,oficial
92070500,4,$木野にメモをみせてもらおう！,¡Muéstrale las notas a Silvia!,oficial
92070501,0,<あれっ　おにいちゃん。　　\nもう　ようじはおわったの？,"Anda, ¿ya has terminado lo\nque tenías que hacer?",oficial
92070501,1,えっ　なんのことだ？,¿Eh? ¿A qué te refieres?,oficial
92070501,2,dだって　さっき　　\nうたのおじちゃんに　\nあいにいくからって\fてっとうのほうへ　いったでしょ？,"Antes has dicho que ibas a\nla torre para hablar con el señor\nque siempre está cantando, ¿no?",oficial
92070501,3,@どういうことだ！？\n%2F円堂　%2F鉄塔へ%1F行ってみよう！,"¿De qué está hablando?\n¡Mark, vamos a la torre!",oficial
92070522,0,pなんだぁ　ガキか。\fオレは%1F今　キゲンが%1F悪いんだ。\n%1F何も　%1F買わねぇなら\nさっさと%1F帰りやがれ！,"¿Qué? ¿Más niños?\f¡Si no vais a comprar\nnada, marchaos de aquí!",oficial
92070522,1,Tあっ　あなたが　\n%3F備流田さん…　ですよね。\n%2F伝説のイナズマイレブンの…。,"Te llamas Constant, ¿verdad?\nSé que jugabas en el legendario\nInazuma Eleven.",oficial
92070522,2,ｸそうか　%2F響木のヤツが%1F言ってた\n%2F特訓してほしいとか%1F言うガキは　\nおまえたちか！\fチッ…　なんでこのオレが　　\nこんなガキたち%2F相手に\n%2F特訓しなきゃ　いけねぇんだよ！,¡Vosotros sois los mocosos a los\nque Seymour me ha pedido que\nentrene!\fPche. ¿Y por qué iba yo a\nentrenar a unos críos?...,oficial
92070522,3,怎Iレたち　どうしても\n%3F伊賀島に%1F勝ちたいんです！\fそして　ゼッタイに%2F優勝して\n%2F全国ナンバーワンになる…。\nそれが　オレたちの%1F夢なんです！,¡Queremos ganar al Instituto\nShuriken sea como sea!\f¡Nuestro sueño es ganar todos\nlos partidos y ser los número\nuno del país!,oficial
92070522,4,怎nッ　%2F優勝？　おまえらが？\f%1F笑わせるない！\n%3F雷門中サッカー%1F部のウワサなら\nオレだって%1F知ってるぜ！？\n%1F弱すぎて　%2F廃部になるってな！,¿Vosotros? ¿Ganar? ¡Ja!\f¡No me hagáis reír! ¡Hasta yo sé\nlo que se dice por ahí de vuestro\nclub!\f¡Sois tan malos que os lo van\na cerrar!,oficial
92070522,5,帥Iレは　とっくの%1F昔に\nサッカーを　やめたんだよ！\n…やる%2F意味がねぇんだ。\f……あの%1F人のいないサッカーに\nもう　%2F意味はない…。,"¡Yo dejé de jugar al fútbol hace\nmuchos años! Y no tengo ningún\nmotivo para volver a jugar.\fSi él no está, no tiene\nningún sentido practicar ese\ndeporte...",oficial
92070522,6,あの%1F人？,¿Íl? ¿De quién hablas?,oficial
92070522,7,�うるせえ！　\nとにかく　なんと%1F言われても\nオレは%2F協力しねぇ！\fさあ　%2F商売のジャマだ！！　\n%1F帰った　%1F帰った！,¡No te importa! ¡Y no hace falta\nque insistáis porque no pienso\ncambiar de opinión!\f¡Marchaos y dejad de estorbar!,oficial
92070523,0,h%2F２人は　%2F協力してくれたが…\n%3F備流田さんだけは　まったく　\n%2F相手にしてくれなかったな。,"Al final, dos han aceptado unirse\nal grupo, pero... No ha habido\nmanera de convencer a Constant.",oficial
92070523,1,�こまったなあ。\n%2F監督は　%3F備流田さんと\n%1F仲が%1F悪いって%1F言うし…。　\nもう１%1F度　%2F会田さんに　\n%1F話を%1F聞きに%1F行ってみようかな。,"Vaya problemón. Y encima, se ve\nque Constant se lleva a matar\ncon el entrenador...\fVamos a ver a Arthur para que\nnos explique algo más sobre ellos.",oficial
92070523,2,",もう１度　会田さんのところへ行こう！",¡Ve a hablar con Arthur de nuevo!,oficial
92070523,3,|%2F円堂　%1F次のＯＢを　\nさがしに%1F行こうぜ。\fＯＢの　%3F居場所のヒントは\nメモを%1F見れば　わかるんだったよな。,"Mark, ¿por qué no vamos a por\notro miembro de los veteranos?\fSeguro que con las pistas de\nlas notas lo encontraremos en\nseguida.",oficial
92070700,0,\浮島さんは　河川敷にいるみたい。\nＫＦＣの子たちなら\nなにか　知ってるかもしれないね。,Parece ser que Island está en la\nribera del río. Quizá los niños\ndel Kids FC saben algo de él.,oficial
92070700,1,なるほど…。,Ya veo...,oficial
92070700,2,浮島さんを探す？,¿Vas a buscar a Charles Island?,oficial
92070700,3,じゃあ探しにいきましょう,"Bien, pues vamos a buscarle.",oficial
92070700,4,河川敷にいこう！,¡Ve a la ribera del río!,oficial
92070700,5,(見たくなったら　いつでも言ってね。,"Cuando quieras verlas, solo\ntienes que decírmelo.",oficial
92070800,0,烽�あっ　守おにいちゃん！\nサッカーグラウンドで　まこが\nヘンなヤツにつかまっちゃったんだ！\fオレ　コワくって\n思わず　にげてきちゃって…。\f浮島のおじちゃんが\n１人でヤっつけようとしてるんだ！\nおねがい　たすけてよ！,"¡Ah, Mark! ¡Un chico raro ha\ncogido a Maddie!\fYo tenía tanto miedo que he\nsalido corriendo...\f¡Pero el señor Island ha ido él\nsolo a intentar salvarla!\n¡Por favor, haz algo!",oficial
92070800,1,<なんだって！　みんな　\nいそいでグラウンドへ行くぞ！,¡¿Cómo?! ¡Vamos todos al campo!\n¡Rápido!,oficial
92070800,2,河川敷グラウンドへいこう！,¡Ve al campo de la ribera del río!,oficial
92071000,0,8やあ　%2F円堂くん。\n%2F説得は　どうなってるかね？,"Hola, Mark. ¿Has conseguido\nconvencer a los veteranos?",oficial
92071000,1,(%2F円堂は%2F会田に%2F報告した。,Mark pone al corriente a Arthur.,oficial
92071000,2,Hそうか……。\nやれやれ　%3F備流田のヤツにも\nこまったものだな。,"Vaya, seguro que no ha sido\nfácil tratar con Constant.",oficial
92071000,3,hそういえば…\f%3F備流田さんが　%1F言ってた\n「あの%1F人」って\nいったい　%1F誰のことなんですか？,Ahora que lo pienso...\fConstant ha dicho que no valía la\npena jugar sin una persona...\n¿A quién se estaría refiriendo?,oficial
92071000,4,dあの%1F人…　か。\fそれは　おそらく　\n%2F円堂%2F監督…　おまえさんの\nじいさんのことだろう。,"Sin una persona... ¿eh?\fSupongo que estaba hablando del\nentrenador Evans, tu abuelo.",oficial
92071000,5,じいちゃんの？,¿Del abuelo?,oficial
92071000,6,�%3F備流田は　１%1F度あばれだしたら\n%1F手がつけられない\n%1F困ったヤツだったが\f%2F円堂%2F監督の　%1F言うことだけは\nすなおに%1F聞いていたんだ…。\f%2F監督が%1F亡くなったショックは\nヤツにとっても\n%1F大きなものだったのだろう…。,"Constant era un chico\nproblemático. Cuando se enfadaba,\nera imposible controlarle.\fSolo hacía caso al entrenador\nEvans.\fEstoy convencido de que la muerte\nde tu abuelo fue un shock muy\nfuerte para él.",oficial
92071000,7,Tじゃあ　おまえが\n%2F監督のマゴだってことを　\n%3F備流田さんに%1F伝えれば…。,Quizá si le dices a Constant que\neres el nieto de su entrenador...,oficial
92071000,8,hいや　%1F口だけでは\n%1F信じないだろうな。\fあいつは　%2F響木と%1F同じくらい\nガンコなヤツなんだ。,Solo con decírselo no se lo\ncreerá.\fConstant es tan cabezota como\nSeymour.,oficial
92071000,9,撃ｽとえマゴでも　すなおに\n%2F協力してくれるかどうか…。\fせめて…　そう\n%3F備流田の%1F心を%1F動かす\n%2F監督の「しるし」があれば…。,"Además, por mucho que seas el\nnieto, puede que se niegue a \ncolaborar de todas maneras.\fSi tuviéramos algo de tu abuelo\nque consiguiera conmoverle...",oficial
92071000,10,じいちゃんの「しるし」…？,¿Algo del abuelo?...,oficial
92071000,11,0%2F円堂\n%1F何か%1F心あたりはないのか？,"¿Se te ocurre algo, Mark?",oficial
92071000,12,ﾌうーん。　じいちゃんの%1F残した　\nサッカー%2F関係のモノは\f%1F母ちゃんが　ほとんど　\n%1F捨てちゃったんだ。\nあるのは　このノートと…\fそうだ！　グローブ！！\nじいちゃんの　%2F形見のグローブだ！,Mmm... Mi madre tiró casi todo\nlo que tenía que ver con\nel fútbol.\fLo único que queda son\nlos cuadernos y...\f¡Ya lo tengo! ¡Los guantes!\n¡Los guantes que heredé de mi\nabuelo!,oficial
92071000,13,<グローブ？　\nそれが　%1F何かの%1F役に%1F立つのか？,¿Unos guantes?... ¿Crees que nos\nservirán para algo?,oficial
92071000,14,|わからない。　\nでも　%1F他に%1F手がかりがないんだし。\fとりあえず　１%1F度%1F家まで\nグローブを%1F取りに%1F帰ろうぜ！,No lo sé. Pero es lo único que\ntenemos.\fVamos a mi casa a buscarlos.,oficial
92071000,15,",グローブを取りに　円堂の家に行こう！",¡Ve a casa de Mark!,oficial
92071900,0,(%2F円堂くん！　ちょっと%1F来て！！,"¡Mark, ven un momento!",oficial
92072000,0,8うわっ　すごい！\nグラウンドがキレイになってるぞ!,"¡Uah, qué pasada!\n¡El campo ha mejorado mucho!",oficial
92072000,1,hこんな　りっぱなグラウンドを\n%2F用意するなんて…。\fまったく　お%1F父さまは\n%1F甘いんだから。,Mira que construir un campo como\neste...\fMi padre es demasiado optimista.,oficial
92072000,2,Tよかったね！\nきっと　%2F円堂くんたちの\nがんばりを　%1F見てくれてたんだよ。,"Qué bien, ¿eh? Seguro que ha\nvisto cómo os esforzabais y ha\nquerido recompensaros.",oficial
92072000,3,<ああ！　%3F理事長に　\nお%1F礼を%1F言わなくっちゃな！,¡Tenemos que darle las gracias\nal presidente de la Junta!,oficial
92072000,4,xそれが　お%1F父さまは\n%2F最近　とても%1F忙しいみたいで\fわたしも　ここ%2F数日\nまともに%1F顔を%1F見ていないのよ。,Mi padre está muy ocupado\núltimamente.\fHace días que no le veo.,oficial
92072000,5,そうなのか？,"¿Ah, sí?",oficial
92072000,6,撃ﾜ　よろこんでいたとは\n%1F伝えておくわ。\f%2F工事には　まだ%2F時間がかかるから\n%2F今日は　べつの%2F場所で\n%2F練習してちょうだい。,"Bueno, ya le diré que os\nha gustado mucho de vuestra parte.\fLas obras aún no han terminado,\no sea, que hoy tendréis que\nentrenar en algún otro sitio.",oficial
92072000,7,`あなたたち　お%1F父さまの%2F厚意を\nウラ%1F切るような%2F試合をしたら\nゆるさなくってよ。,"Como juguéis un mal partido y\ntraicionéis la confianza de mi\npadre, no os lo perdonaré jamás.",oficial
92072000,8,",ああ！　\nありがとうなー　%2F夏未！","Vale... ¡Gracias, Nelly!",oficial
92072000,9,Tよーっし！　\nそれじゃあ%2F今日も%2F特訓だ！\n%2F秘密の%2F倉庫へ%1F行こうぜ！,¡Y ahora a entrenar! ¡Vamos\nal almacén secreto!,oficial
92072000,10,秘密の倉庫に行こう！,¡Ve al almacén secreto!,oficial
92072300,0,`ついに%2F試合の%1F日だ…。\n%1F夢にまで%1F見た　%2F全国の%2F舞台で\nサッカーができるぞ！,Hoy es el día del partido. ¡Por\nfin podremos debutar en el torneo\nque he visto hasta en sueños!,oficial
92072300,1,怩ﾈあ　%2F円堂。\n%3F伊賀島のヤツら　%1F炎の%3F風見鶏の\n%3F秘伝書を　もっていただろ？\fもしかして　ヤツらも\nあの%1F技を%2F完成させているんじゃ…。,"Oye, Mark, los del Shuriken se\nllevaron el cuaderno secreto del\nPájaro de fuego, ¿te acuerdas?\fPuede que ellos también hayan\nconseguido dominar la técnica.",oficial
92072300,2,ｸ%3F大丈夫！　オレたちは\nイナズマイレブンＯＢに\nちょくせつ%1F教えを%1F受けたんだぜ。\fたとえ　%3F伊賀島のヤツらが　\n%1F同じ%1F技を%1F使ってきたとしても\n%1F負けるはずないぜ！,"¡Tranquilo! A nosotros nos la han\nenseñado los veteranos del Inazuma\npersonalmente.\f¡Aunque nuestro rival sea capaz\nde usar la misma técnica, no\nvamos a perder contra ellos!",oficial
92072300,3,@さあ　みんな\n%2F準備ができたら%1F駅へ%1F行きましょう。,"Cuando estéis preparados, id\na la estación, ¿vale?",oficial
92072300,4,駅に向かおう！,¡Ve a la estación!,oficial
92080400,0,Xやっぱり　ここにも　\nもどってないみたいだなあ。\n%2F本当に　どこに%1F行ったんだ？,No parece que Nelly haya vuelto\npor aquí. ¿Adónde habrá ido?,oficial
92080400,1,8…あなたたち　%2F夏未さまを　\nさがしているのね？,¿Buscáis a Nelly?,oficial
92080400,2,l…！　\nああ　そうなんだ！\fなんでもいいんだ。\n%2F夏未が%1F行きそうな%2F場所に\n%1F心あたりはないか？,Pues sí.\fEstamos tratando de averiguar\ndónde está. ¿Sabes algo de ella?,oficial
92080400,3,x…%1F昔　%2F夏未さまから\n%1F聞いたことがあります。\f%3F稲妻町で　１%1F番%1F好きな%2F場所は\nあの「%2F鉄塔」だと。,Nelly me contó algo hace mucho\ntiempo...\fDijo que su lugar favorito en toda\nla ciudad era la torre.,oficial
92080400,4,L%2F鉄塔が？\nあいつも　あそこが%1F好きだなんて\nなんだか%2F意外だな。,¿La torre?\n¿Quién diría que a ella\ntambién le gusta ir allí?,oficial
92080400,5,Dあの%2F鉄塔は　%2F夏未さまにとって\n%1F思い%1F出の%2F場所…。,La torre le trae ciertos\nrecuerdos...,oficial
92080400,6,tまだ%1F幼いころ　%3F理事長と\n%1F亡くなった%1F奥さまの３%1F人で\nよく%2F夕日を%1F見に%1F行ったそうなのです。,"El presidente a menudo la\nllevaba con su madre, cuando\naún vivía, a ver la puesta de sol.",oficial
92080400,7,$じゃあ　もしかしたらそこに？,¿Y crees que estará allí ahora?,oficial
92080400,8,ｬ%2F円堂さん　%1F必ず%2F夏未さまを\n%1F見つけてあげてください。\fあの%1F方は　%1F人に%1F弱さを\n%1F見せるのを　%1F嫌う%1F方です。　\nでも　もしかしたらあなたなら…。,"Mark, debes ir y encontrar a Nelly.\fNo le gusta que nadie la vea\ncuando se muestra vulnerable.\nPero quizá si eres tú...",oficial
92080400,9,え？　オレなら？,¿Eh? ¿Y por qué yo?,oficial
92080400,10,P…ま　とにかく\n%1F他にアテもないんだろ。\n%2F鉄塔へ%1F行ってみようぜ。,Tampoco tenemos más pistas...\n¡Vamos a la torre!,oficial
92080400,11,鉄塔にいってみよう！,¡Ve a la torre!,oficial
92081010,0,Hクッ　\n%1F待て　%3F世宇子…！\nまだ…　%2F勝負はついてない…！,"¡Un momento, Zeus!\n¡Todavía no habéis ganado!",oficial
92081010,1,ブザマだな　%2F鬼道。,"Sharp, das pena.",oficial
92081010,2,Pそっ　%2F総帥！\nなぜここに！？　\nまさか　あなたが%3F世宇子%1F中の…。,"¿Comandante?\n¿Qué hace aquí? Entonces,\nel Zeus es su...",oficial
92081010,3,Lおまえたちのような%2F弱者に　\n%1F生きる%2F意味はない。\n%1F消えろ。,No hay sitio para los débiles.\n¡Debes desaparecer!,oficial
92081520,0,lボウズ\nそろそろ%2F仕上げの\n%2F特訓を%1F始めるか？\f%2F準備ができたら\nワシに%1F話しかけるがいい。,"Chicos, ¿pasamos ya al\nentrenamiento final?\fAvisadme cuando estéis listos.",oficial
92081520,1,秘密の倉庫で特訓だ！,¡Entrénate en el almacén secreto!,oficial
92081530,0,撃謔ｵ！\nそれでは　さいごの%2F仕上げだ！\fチームの%1F心を１つにし\n%2F明日の%2F試合では　%1F必ず\n%2F無限の%1F壁を%1F打ちやぶるのだ！,¡Muy bien! ¡Esta es vuestra\núltima sesión!\f¡Mañana podréis vencer a la Muralla\ninfinita si actuáis en el partido\ncomo uno solo!,oficial
92081530,1,(フ…\nおくれをとるなよ　%2F円堂。,"Ju...\n¡No me falles, Mark!",oficial
92081530,2,(ああ！　\nよーしっ　がんばるぞっ！,¡Claro!\n¡Vamos a esforzarnos al máximo!,oficial
92081530,3,",そして　%2F試合の%1F日がやってきた…！",El día del partido llegó al fin...,oficial
92081700,0,",%3F千羽山%1F中に%1F行きたいのかい？",¿Quieres ir al Instituto Farm?,oficial
92081700,1,@オレたちは　ゼッタイに%1F勝てる！\nみんな　がんばろう！,¡No podemos perder!\n¡Debemos esforzarnos todos\nal máximo!,oficial
92081700,2,D%3F千羽山%1F中に%1F行きたくなったら\n%1F声をかけてください。,Avísame cuando quieras ir\nal Instituto Farm.,oficial
92081900,0,lほう　%2F土門だけでなく\n%2F鬼道までもが%2F雷門に…。\fフッ　…ブザマだな。\nそこまで%1F落ちぶれたか。,"Primero Shearer, ¿y ahora también\nSharp?\f¡Bah! Patético. ¿Cómo han podido\ncaer tan bajo?",oficial
92081900,1,狽ﾅすが　%2F今回ヤツらが%1F使った\nイナズマブレイクの%1F力…\fやはり　%2F伝説のイナズマイレブンの\n%3F後継者だけあって\nあなどれないかと…。,Pero el poder de la Ruptura\nrelámpago que han mostrado\nesta vez...\fNo les subestimes. Solo los\nsucesores del Inazuma Eleven\nserían capaces de...,oficial
92081900,2,クッククク…。,"¡Ja, ja, ja!",oficial
92081900,3,(もっ　%1F申しわけございません！,¡Lo siento!,oficial
92081900,4,<%2F総帥…　\n%1F例の%2F研究が%2F完成いたしました…。,¡Comandante!\nHemos completado la investigación.,oficial
92081900,5,フッ…　そうか。,Hum... Ya veo.,oficial
92081900,6,�もうすぐ　わたしの%2F理想が\n%2F実現する%1F時が%1F来る。\fさあ　クズどもが\nどこまで%1F楽しませてくれるかな。\nククク…。,"Pronto mis planes se llevarán\na cabo.\fA ver cuánta diversión nos\nofrecen esos mocosos.\nJua, jua, jua...",oficial
92090050,0,0おい！　\nアイツはまだ%1F来ないのか！？,¿Viene o qué?,oficial
92090050,1,<くそっ　アイツがいないと\n%2F帝国には%1F勝てないぜ…！,No podremos ganar\na la Royal sin él...,oficial
92090050,2,まさか%1F逃げたんじゃ！？,¿No me digas que ha huido?,oficial
92090050,3,",でも　アイツにかぎって\nそんなハズ…。",No me lo explico.,oficial
92090050,4,D%3F木戸川%2F清修！　%2F試合の%2F時間だ。\nスタンバイしなさい。,"¡Kirkwood, el partido va a\ncomenzar! Tomad posiciones.",oficial
92090050,5,Pちくしょう…\nオレは…　\nオレは　ゼッタイゆるさないぜ。\f…%3F豪炎寺！,"Maldita sea... Esta no te\nla paso, Axel. No te la paso...",oficial
92091650,0,@%2F円堂くん。\n%2F今日の%2F練習は\nもう%1F終わりでいいの？,"Mark, ¿ya has terminado de\nentrenar por hoy? ¿Seguro?",oficial
92091900,0,%3F木戸川へ%1F行くのかい？,¿Vas al Instituto Kirkwood?,oficial
92091900,1,8%3F木戸川%2F清修に%1F行くのも\n１%1F年ぶりか…。,Hace un año que no paso por allí...,oficial
92091900,2,�%3F豪炎寺！\n%3F木戸川のヤツらにさ\fおまえは%1F逃げたんじゃない。\n%2F去年より　もっと%1F強くなってるって\n%1F見せてやろうぜ！,¡Axel! ¡Tú no dejaste tirados\na tus ex compañeros!\f¡Demuéstrales todo lo que has\nmejorado en este último año!,oficial
92091900,3,8ああ　オレは%3F大丈夫だ。\nありがとうな　%2F円堂。,"No te preocupes, Mark.\nGracias...",oficial
92091900,4,$よしっ　%3F木戸川に%2F出発だ！,¡Hora de ir al Kirkwood!,oficial
92091900,5,がんばっといで！,¡Mucha suerte!,oficial
